6304,58,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,893,901,17,55,896,899

6305,1632,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/55010dc37-Nat160.java,6,24,0,197,7,23
6305,1498,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,6,21,0,160,7,20

6306,2903,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-2156/724c24736a-DefaultCookie.java,101,119,1,53,102,108
6306,2902,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-2156/724c24736a-DefaultCookie.java,76,99,45,97,86,92

6307,1532,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,530,597,454,497,588,593
6307,1660,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/55010dc37-Nat160.java,597,681,590,635,664,671

6308,1633,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/55010dc37-Nat160.java,26,44,0,242,27,43
6308,1499,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,23,38,0,196,24,37

6309,1623,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/421883e02-Nat192.java,718,822,521,662,780,796
6309,1579,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,821,971,481,616,883,899

6310,406,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2014-0050/0e4c4413-FileUploadBase.java,287,302,25,49,289,291
6310,5635,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-13956/8eb7667e3-URIUtils.java,62,107,155,179,87,89

6311,3597,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-6748/ee2bc448-TokeniserState.java,520,547,100,127,539,542
6311,3571,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-6748/ee2bc448-TokeniserState.java,39,63,79,106,54,57

6312,3819,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-17359/0de5fbb2d-ASN1StreamParser.java,88,156,268,295,129,133
6312,3816,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-17359/0de5fbb2d-ASN1StreamParser.java,23,36,27,50,28,32

6313,2554,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-31197/9ffaa129-PgResultSet.java,1266,1341,142,195,1285,1295
6313,2531,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-31197/9ffaa129-PgResultSet.java,942,996,133,179,958,963

6314,54,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,839,848,0,74,840,846
6314,56,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,867,876,0,78,868,874

6315,3566,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,3220,3242,33,79,3226,3241
6315,3510,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,1313,1341,32,85,1323,1340

6316,2502,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-31197/9ffaa129-PgResultSet.java,419,447,0,106,420,437
6316,2503,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-31197/9ffaa129-PgResultSet.java,449,487,0,113,450,467

6317,68,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1101,1121,33,154,1104,1118
6317,69,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1123,1142,23,140,1125,1139

6318,4571,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/bd43dabc6-FileUtil.java,554,565,0,19,555,556
6318,4570,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/bd43dabc6-FileUtil.java,540,552,0,37,541,546

6319,3575,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-6748/ee2bc448-TokeniserState.java,117,135,17,80,120,130
6319,3573,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-6748/ee2bc448-TokeniserState.java,75,96,29,94,81,91

6320,3693,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24197/17adcb766-PdfReader.java,862,996,531,571,941,947
6320,3693,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24197/17adcb766-PdfReader.java,862,996,575,615,948,952

6321,3693,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24197/17adcb766-PdfReader.java,862,996,550,593,946,951
6321,3693,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24197/17adcb766-PdfReader.java,862,996,594,637,951,956

6322,3334,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2024-31860/2e9803183-NotebookService.java,294,354,174,224,323,330
6322,3366,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2024-31860/2e9803183-NotebookService.java,1105,1123,60,102,1112,1117

6323,93,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1435,1438,0,39,1436,1436
6323,94,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1440,1443,0,39,1441,1441

6324,5591,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-34662/284f0a908-FileUtils.java,15,23,0,57,16,22
6324,5592,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-34662/284f0a908-FileUtils.java,25,33,0,52,26,32

6325,5086,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22980/23a3eda65-ParameterBindingJsonReader.java,80,280,665,687,197,201
6325,5086,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22980/23a3eda65-ParameterBindingJsonReader.java,80,280,688,710,201,205

6326,693,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22968/ffa441d299-DataBinder.java,359,374,1,33,360,362
6326,695,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22968/ffa441d299-DataBinder.java,382,420,35,67,386,388

6327,611,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10241/3e1610b9c1-FastFileServer.java,43,95,249,283,72,83
6327,578,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10241/367958c7da-ResourceHandler.java,240,395,618,664,346,358

6328,3338,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2024-31860/2e9803183-NotebookService.java,478,499,17,70,479,492
6328,3336,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2024-31860/2e9803183-NotebookService.java,427,448,17,53,428,437

6329,2926,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-26217/93901026-XStream.java,350,439,120,392,364,399
6329,1788,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-43859/7d90dc7f-XStream.java,333,420,95,363,350,385

6330,2721,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10086/333675f4-PropertyUtilsBean.java,322,379,0,335,323,378
6330,4492,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2014-0114/5e76d97b-PropertyUtilsBean.java,332,389,0,337,333,388

6331,1698,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/bbe81caaa-Nat224.java,696,822,771,817,792,795
6331,1580,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,973,1123,1010,1041,1089,1091

6332,1698,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/bbe81caaa-Nat224.java,696,822,820,875,796,799
6332,1580,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,973,1123,881,951,1074,1080

6333,1698,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/bbe81caaa-Nat224.java,696,822,971,1029,812,818
6333,1580,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,973,1123,1202,1262,1107,1113

6334,5150,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22980/23a3eda65-ParameterBindingJsonReader.java,1480,1493,9,41,1482,1488
6334,5148,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22980/23a3eda65-ParameterBindingJsonReader.java,1450,1463,9,41,1452,1458

6335,1533,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,599,665,398,497,647,658
6335,1532,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,530,597,366,468,578,590

6336,1109,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-9879/5592e9d050-DefaultHttpFirewall.java,18,37,69,102,29,30
6336,4824,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2011-2732/a40fa435dc-DefaultHttpFirewall.java,18,37,47,98,26,29

6337,5561,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-34662/48534e63a-ResourcesServiceImpl.java,207,404,907,935,335,337
6337,5568,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-34662/48534e63a-ResourcesServiceImpl.java,552,617,206,230,579,581

6338,3580,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-6748/ee2bc448-TokeniserState.java,232,247,0,79,233,242
6338,3594,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-6748/ee2bc448-TokeniserState.java,495,510,0,74,496,505

6339,256,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/rest/NotebookRestApi.java,204,210,0,40,205,208
6339,279,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/rest/NotebookRestApi.java,567,575,8,27,569,570
6339,194,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/rest/NotebookRepoRestApi.java,45,50,0,30,46,48

6340,2687,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-23900/7e8cb7c-JsonSanitizer.java,280,447,0,217,281,320
6340,5612,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-13973/26fcf1d-JsonSanitizer.java,279,417,0,201,280,318

6341,2687,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-23900/7e8cb7c-JsonSanitizer.java,280,447,677,718,384,384
6341,5612,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-13973/26fcf1d-JsonSanitizer.java,279,417,407,432,345,345

6342,2687,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-23900/7e8cb7c-JsonSanitizer.java,280,447,861,1034,407,444
6342,5612,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-13973/26fcf1d-JsonSanitizer.java,279,417,643,836,373,414

6343,113,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1657,1672,15,55,1661,1663
6343,114,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1674,1688,7,43,1676,1678

6344,2719,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10086/333675f4-PropertyUtilsBean.java,220,295,287,340,274,279
6344,2734,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10086/333675f4-PropertyUtilsBean.java,613,653,216,267,646,651

6345,5721,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,235,267,101,137,257,266
6345,5736,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,557,586,33,69,566,575

6346,1045,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-1848/101e56c7-User.java,478,494,38,72,483,484
