7,2258,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22979/1091a471-SimpleFunctionRegistry.java,537,558,79,91,546,549
7,2239,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22979/1091a471-SimpleFunctionRegistry.java,395,412,73,89,404,407
7,2239,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22979/1091a471-SimpleFunctionRegistry.java,395,412,48,60,399,402
7,2254,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22979/1091a471-SimpleFunctionRegistry.java,480,522,267,281,507,510

8,179,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/rest/SecurityRestApi.java,61,127,275,286,92,95
8,120,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1734,1748,57,69,1742,1744
8,22,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,399,414,73,89,408,410
8,136,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/server/ZeppelinServer.java,89,119,167,178,103,105

9,1756,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-34454/5263e94-Snappy.java,316,325,6,20,318,322
9,1723,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-34454/5263e94-Snappy.java,85,94,6,20,87,91
9,3819,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-17359/0de5fbb2d-ASN1StreamParser.java,88,156,356,366,147,151
9,2166,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24816/9de8193a-Script.java,29,154,451,461,95,98
9,1757,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-34454/5263e94-Snappy.java,327,336,10,24,329,333

10,4649,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/bd43dabc6-FileUtil.java,1304,1306,0,24,1305,1305
10,4651,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/bd43dabc6-FileUtil.java,1312,1314,6,17,1313,1313
10,4652,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/bd43dabc6-FileUtil.java,1316,1318,0,11,1317,1317
10,4733,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/ec6a6a4c3-ZipUtil.java,149,151,6,17,150,150

11,5728,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,338,384,100,119,361,368
11,5731,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,455,491,54,73,467,478

12,3502,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,1208,1233,0,70,1209,1221
12,3501,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,1181,1206,0,70,1182,1194

13,3691,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24197/17adcb766-PdfReader.java,707,768,82,92,721,722
13,3695,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24197/17adcb766-PdfReader.java,1028,1083,134,144,1050,1051

14,144,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/server/ZeppelinServer.java,262,283,129,159,276,280
14,144,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/server/ZeppelinServer.java,262,283,114,144,274,278

15,1550,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,228,233,0,41,229,232
15,1637,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/55010dc37-Nat160.java,111,117,0,41,112,115
15,1503,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,95,100,0,41,96,99

16,5471,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-34453/fa62347-BitShuffle.java,17,41,87,107,33,37
16,5477,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-34453/fa62347-BitShuffle.java,78,102,87,107,94,98

17,1501,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,57,72,7,186,59,71
17,1635,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/55010dc37-Nat160.java,66,84,50,229,71,83

18,1501,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,57,72,0,180,58,70
18,1635,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/55010dc37-Nat160.java,66,84,0,180,67,79

19,4753,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/ec6a6a4c3-ZipUtil.java,363,373,23,33,367,370
19,4746,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-17297/ec6a6a4c3-ZipUtil.java,299,311,31,41,304,307

20,253,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/rest/NotebookRestApi.java,140,177,420,440,173,175
20,262,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/rest/NotebookRestApi.java,285,297,81,101,293,295

21,2804,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-5421/8e6118c1a5-UrlPathHelper.java,348,366,52,62,357,357
21,2803,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-5421/8e6118c1a5-UrlPathHelper.java,335,346,45,55,342,342

22,2013,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-41966/394fa4e5-XStream.java,619,732,352,391,652,656
22,2013,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-41966/394fa4e5-XStream.java,619,732,711,756,689,693
22,1793,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-43859/7d90dc7f-XStream.java,584,694,275,314,610,614

23,2885,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-2156/ad69997080-DefaultCookie.java,194,217,31,45,196,197
23,2885,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2015-2156/ad69997080-DefaultCookie.java,194,217,53,67,200,201

24,5036,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000342/0138efcf8-DSASigner.java,194,196,0,23,195,195
24,5038,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000342/0138efcf8-DSASigner.java,208,210,0,23,209,209
24,3756,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000338/877b0aa51-DSASigner.java,207,209,0,23,208,208

25,5842,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,1908,1926,38,55,1914,1922
25,5712,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,124,146,38,58,135,143
25,5719,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2018-1002201/7ebc8dd-ZipUtil.java,200,222,40,57,211,219

26,1550,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,228,233,0,31,229,231
26,1595,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/421883e02-Nat192.java,136,140,0,31,137,139
26,1549,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,217,226,51,81,223,225

27,1478,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-51074/efb5913-PathCompiler.java,53,81,51,62,58,62
27,1478,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2023-51074/efb5913-PathCompiler.java,53,81,8,19,55,57

28,3502,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,1208,1233,57,67,1221,1221
28,3534,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,2346,2401,128,138,2372,2372

29,1814,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-43859/7d90dc7f-XStream.java,923,925,0,11,924,924
29,2951,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-26217/93901026-XStream.java,931,933,0,11,932,932
29,2035,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-41966/394fa4e5-XStream.java,930,932,0,11,931,931

30,2741,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10086/333675f4-PropertyUtilsBean.java,924,947,73,95,941,945
30,4517,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2014-0114/5e76d97b-PropertyUtilsBean.java,1105,1152,199,221,1135,1139

31,3532,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,2220,2328,149,164,2244,2246
31,3531,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-29546/c8b2d27-HTMLScanner.java,2075,2218,386,401,2176,2178

32,4939,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-33813/d7105ec6-SAXBuilder.java,346,357,29,40,351,354
32,3727,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-24898/3cd1794d32-XMLUtils.java,332,356,119,132,348,351
32,4072,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-25867/b6a959c-IOParser.java,117,195,347,357,168,171
32,547,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-21234/1bef7ce-LogViewEndpoint.java,128,142,116,127,134,139
32,5136,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-22980/23a3eda65-ParameterBindingJsonReader.java,1224,1269,211,224,1252,1255
32,5531,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-44228/ad57358ac8-JmsManager.java,351,393,151,164,381,384
32,3301,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-40111/9aa23fedac-ImapRequestLineReader.java,552,588,192,202,578,585
32,1128,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-23596/7af74a57-Archive.java,214,418,129,142,231,234

33,1522,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,324,362,3,14,325,326
33,1522,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/8d621c171-Nat128.java,324,362,44,58,328,329
33,1567,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2016-1000340/db1daac00-Nat256.java,412,478,76,90,420,421

34,44,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,647,674,186,208,670,670
34,75,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1187,1205,132,156,1203,1204
34,64,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,984,1004,133,155,1001,1002

35,2368,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2014-4172/3ea31bd-AbstractUrlBasedTicketValidator.java,30,68,156,166,50,51
35,5633,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2020-13956/8eb7667e3-URIUtils.java,21,56,62,78,37,38
35,573,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2019-10241/367958c7da-ResourceHandler.java,163,196,1,17,164,165

36,381,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2022-26336/18f47d065-MAPIAttribute.java,63,157,165,180,88,88

37,75,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,1187,1205,123,154,1201,1204
37,44,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/socket/NotebookServer.java,647,674,177,208,668,670

38,458,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2014-0050/c2b9e904-MultipartStream.java,154,199,35,54,161,167
38,456,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2014-0050/c2b9e904-MultipartStream.java,114,144,89,108,132,140

39,148,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/server/JsonResponse.java,33,37,0,11,34,35
39,147,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/server/JsonResponse.java,27,31,0,11,28,29

40,5524,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-44228/ad57358ac8-JmsManager.java,296,301,0,29,297,300
40,1286,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/vulFileVersion/CVE-2021-44832/c9f105be16-JmsManager.java,303,308,0,29,304,307

41,299,/home/dellr740/dfs/data/Workspace/wss/VulnerabilityVersion/4.jar/jarDecompile/org.apache.zeppelin-zeppelin-server/zeppelin-server-0.7.0/org/apache/zeppelin/realm/ActiveDirectoryGroupRealm.java,181,194,9,19,182,182
